order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_month,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,revenue
f2bfe1e2b86b6e22866492f4dbd26ff0,80f96051386679183cf545a68d3314c8,delivered,2017-12-02 00:01:21,2017-12-02 00:14:58,2017-12-04 18:06:22,2017-12-20 20:39:26,2018-01-02 00:00:00,2017-12,7cb86a4e8ed957f7cd2a1205c3c04c92,13044,campinas,SP,1,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,2017-12-07 00:14:58,179.99,45.72,ferramentas_jardim,33.0,2188.0,2.0,7650.0,20.0,20.0,20.0,225.71
f1ce9965a957c39b5753f2b82622f6fb,c281c5f935d39e223bdc5aa6f1955ad6,delivered,2017-11-19 17:37:11,2017-11-19 17:50:33,2017-11-21 22:26:57,2017-11-29 18:09:04,2017-12-07 00:00:00,2017-11,995dfac5a581cef9f2b3918afa42efdf,8830,mogi das cruzes,SP,1,84f5c4f480ad6c9998d6a6860f1a2e41,282f23a9769b2690c5dda22e316f9941,2017-11-23 17:50:33,39.0,16.6,alimentos_bebidas,56.0,963.0,1.0,1100.0,16.0,15.0,15.0,55.6
c566fd2719c6f9e102a841c474cb490c,2ab251c4e8580a85814a7f81f26c58cf,delivered,2017-12-12 16:52:40,2017-12-12 17:08:53,2017-12-13 23:28:34,2017-12-26 17:52:45,2018-01-10 00:00:00,2017-12,af5fd2c262af3311c430ff0bea378836,28635,nova friburgo,RJ,1,1bab2e484686f57566de99a627223576,1dfe5347016252a7884b694d4f10f5c4,2017-12-18 17:08:53,74.8,15.69,cama_mesa_banho,45.0,248.0,1.0,900.0,30.0,5.0,35.0,90.49
4ed72b48d55c5cb2ad3a63f2b96dca12,21f278eb70a67b20a0ef209cef3e47dc,delivered,2017-12-01 18:02:11,2017-12-03 17:56:33,2017-12-04 22:46:49,2017-12-09 14:16:57,2017-12-27 00:00:00,2017-12,6597bb764c5cb4bee6ee7509c1c61b64,22061,rio de janeiro,RJ,1,252641aa4855aef622089db60c4ad90a,06e5eefc71ec47ae763c5c6f8db7064f,2017-12-07 17:56:33,169.97,16.63,cool_stuff,58.0,3217.0,2.0,100.0,16.0,16.0,16.0,186.6
72d78d466fc73ada5f9cc332c9beeedc,4039e92b7690e25133678378b7b8e6ad,delivered,2018-04-24 19:52:47,2018-04-24 20:10:32,2018-04-25 13:58:00,2018-05-05 14:38:30,2018-05-14 00:00:00,2018-04,e8c43e9290e791306ed911ca6dd8012f,14820,americo brasiliense,SP,2,8726429de3797e35c022a32137909d2b,afa6714acee029b2dfdf357e5579cc03,2018-04-30 20:10:32,89.99,17.54,brinquedos,60.0,1661.0,3.0,6500.0,60.0,20.0,40.0,107.53
4d5f4d9f45924156c57a69d5ef886822,038eba7c093b00abd73987d7c22c6f06,delivered,2018-04-19 15:03:51,2018-04-19 15:15:20,2018-04-20 19:26:33,2018-04-24 01:02:40,2018-05-08 00:00:00,2018-04,931e929b771e34ff95bbce281c733e3d,11060,santos,SP,1,875354d714cb706c1429cbaab1c358a4,2156f2671501a81034d7d07f217609d0,2018-04-25 15:15:20,319.9,22.28,ferramentas_jardim,52.0,317.0,1.0,10100.0,53.0,30.0,38.0,342.17999999999995
309b9de8813533826a3005f94bee92b9,7d256faf9786f86ad032ffdc9554ea2d,delivered,2018-04-24 14:31:39,2018-04-25 14:33:20,2018-04-26 13:38:00,2018-05-04 18:56:50,2018-05-23 00:00:00,2018-04,93c25a6ad8dd65c386a6b1093b7dc642,88506,lages,SC,5,ca140156f7f81f8e406cc66cb8f12a67,6edacfd9f9074789dad6d62ba7950b9c,2018-05-02 14:31:33,71.9,13.26,moveis_decoracao,42.0,204.0,3.0,800.0,20.0,11.0,14.0,85.16000000000001
d1ee985bf7378b46fd1058b35c8132da,7bd970d498ab2a1515d5d0095bb7cbc1,delivered,2018-08-07 18:18:47,2018-08-09 03:44:53,2018-08-10 17:15:00,2018-08-20 23:36:56,2018-09-20 00:00:00,2018-08,e20efa8fdaf5bbd3780b29d52eb6172e,45160,belo campo,BA,1,11182511f8556822085ea032df785dae,7d13fca15225358621be4086e1eb0964,2018-08-20 03:44:53,96.58,22.61,eletronicos,35.0,615.0,1.0,347.0,18.0,12.0,13.0,119.19
c27c10569c789ec6293df7ef9f4caaa1,c4f6b0c6b4edc8bf67467bb6bf1077fe,delivered,2017-03-31 15:41:39,2017-03-31 15:55:20,2017-04-11 16:38:07,2017-04-18 19:29:06,2017-05-09 00:00:00,2017-03,a5e2feb68c026d00538f28f0c605ca11,39401,montes claros,MG,1,1bfb290d7273a442c874dbe74b4abae6,a7f13822ceb966b076af67121f87b063,2017-04-11 15:55:20,89.96,26.13,moveis_escritorio,19.0,883.0,1.0,10075.0,55.0,64.0,26.0,116.08999999999999
03d7f508a18d76f89489c40b7008f7e4,c9a67b1df99803321bd59735c389a6c5,delivered,2018-03-15 08:51:49,2018-03-15 09:09:30,2018-03-20 00:41:57,2018-03-20 17:30:59,2018-03-27 00:00:00,2018-03,d9b27380a404b2f7f88faa075302f1b1,27250,volta redonda,RJ,1,b38b25d838ae0b8385e8cc68b9017644,fad44952713764836814be105382aee5,2018-03-21 09:09:30,180.0,8.29,beleza_saude,59.0,1153.0,4.0,200.0,18.0,3.0,20.0,188.29
a57913442118de617c1687f936b0a986,b2816e7811a78ca273c766bc022033ff,delivered,2018-02-26 13:20:05,2018-02-26 13:35:28,2018-03-02 20:12:36,2018-03-06 20:55:46,2018-03-16 00:00:00,2018-02,0db8e1e9041a99da4da3886a27ad6626,16400,lins,SP,1,dad27486af34282fef3bef995d0fda7b,7a67c85e85bb2ce8582c35f2203ad736,2018-03-02 13:31:06,214.99,17.13,cool_stuff,33.0,604.0,1.0,2050.0,42.0,25.0,15.0,232.12
78d1ad5b65aecc8f61c0fab7b28e8281,dbb68cef9a37ab412a671c35ef258d33,delivered,2018-03-21 11:47:29,2018-03-21 11:55:49,2018-03-22 18:51:59,2018-04-04 16:21:01,2018-04-17 00:00:00,2018-03,a0f9ad7b94fe7fa0a6e34cbbf5b3764f,4331,sao paulo,SP,1,2edc5e6012ad882462d116ed5a9e3085,c4fabeea6e569d42d02993bb1f4f1cbc,2018-03-27 11:55:49,99.9,27.25,moveis_quarto,57.0,589.0,1.0,1450.0,50.0,8.0,40.0,127.15
d985fb531fec480414b13531ab8c6e24,5bdebe0bf44ced6aa0ad9a97753e5776,delivered,2018-05-09 15:17:02,2018-05-09 15:37:00,2018-05-10 15:25:00,2018-05-15 20:57:30,2018-05-29 00:00:00,2018-05,fd7e7e4d74e83f8cdb71feaeb0ab7856,89050,blumenau,SC,1,81288df52439985f610be64465e53f57,54a1852d1b8f10312c55e906355666ee,2018-05-11 15:37:00,109.99,23.35,esporte_lazer,53.0,3189.0,7.0,3775.0,35.0,30.0,30.0,133.34
4a2a03eba693b69ec224283b56ee486e,946832699a5d660dcdfed91bc6346cbb,delivered,2018-03-02 16:53:54,2018-03-02 17:10:46,2018-03-05 20:19:08,2018-03-07 23:48:49,2018-03-14 00:00:00,2018-03,695dee4c200e4cabdfdb01287f5fd29d,13840,mogi-guacu,SP,1,a8075470f960215ffb67624782f80fec,ff063b022a9a0aab91bad2c9088760b7,2018-03-08 17:10:46,99.0,13.25,ferramentas_jardim,60.0,361.0,4.0,2900.0,67.0,3.0,31.0,112.25
5ce6115708c300fbcc79f7886d0163ec,4e32ac19f4d82eb93a61b07b37c24eac,delivered,2018-08-10 15:55:40,2018-08-10 16:05:17,2018-08-13 14:43:00,2018-08-17 16:04:40,2018-08-28 00:00:00,2018-08,340dadff945403735c1e1194312527b8,3659,sao paulo,SP,2,020a80cb704bf65f38761fcedf2af192,ef2fbc2b607d8492bcffe657a4645434,2018-08-15 16:05:17,49.9,16.54,automotivo,35.0,1512.0,3.0,800.0,26.0,9.0,24.0,66.44
b8dbf67f537e4897a9d5d6569fd7ea01,4b31542172377edc9084ac0e82055a61,delivered,2018-08-10 18:50:46,2018-08-10 19:04:28,2018-08-13 11:57:00,2018-08-30 17:41:32,2018-09-10 00:00:00,2018-08,9e7f77462df10081f5a74cf47f88208d,79620,tres lagoas,MS,1,81effc3dd4e4875690858fca347c76c7,7299e27ed73d2ad986de7f7c77d919fa,2018-08-14 19:04:28,199.99,24.55,brinquedos,46.0,1149.0,2.0,600.0,30.0,20.0,15.0,224.54000000000002
a483ffe0ce133740ab12ebcba8a3ccf9,e2f063c52fa92b54f186c62b90699c10,delivered,2018-01-10 14:16:10,2018-01-10 14:29:14,2018-01-13 00:47:56,2018-01-19 10:16:08,2018-01-31 00:00:00,2018-01,09e9991c50513a303a2da26619870d7f,14640,morro agudo,SP,9,36f60d45225e60c7da4558b070ce4b60,8e6d7754bc7e0f22c96d255ebda59eba,2018-01-16 14:29:14,109.89,13.11,informatica_acessorios,33.0,300.0,1.0,207.0,19.0,11.0,14.0,123.0
4ca31d816ef051b337c5b2ecdbd58b77,f9ccfaeb8525f18b31359f04c1490d63,delivered,2018-06-22 23:18:46,2018-06-23 01:40:11,2018-06-25 08:05:00,2018-06-28 13:28:41,2018-07-17 00:00:00,2018-06,56238e115fd05d88a5e9ae565b8c2dbb,26292,nova iguacu,RJ,1,1613b819ab5dae53aead2dbb4ebdb378,16090f2ca825584b5a147ab24aa30c86,2018-06-26 01:30:38,27.9,18.3,automotivo,60.0,982.0,2.0,50.0,17.0,10.0,15.0,46.2
7743b506a4c2e87e3f5af919334ea71a,b0b613e9e97d82c42795abe6687ab472,delivered,2017-11-07 14:14:38,2017-11-07 14:30:47,2017-11-08 13:09:00,2017-11-17 17:48:23,2017-11-30 00:00:00,2017-11,a3d0d7369347537badfd5baa917348db,27211,volta redonda,RJ,1,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,2017-11-13 14:30:46,179.99,45.72,ferramentas_jardim,33.0,2188.0,2.0,7650.0,20.0,20.0,20.0,225.71
93aa3771306828f17309cce989a90e5f,d73a7b09f610f81f5c49adb582aeccf6,delivered,2018-03-05 15:32:14,2018-03-05 15:49:36,2018-03-10 00:18:43,2018-05-02 21:42:47,2018-03-26 00:00:00,2018-03,2947c03745112e23dced5a2ab3f8c568,28893,rio das ostras,RJ,1,101db7b4f26cc560363660d06fe980cd,e5a3438891c0bfdb9394643f95273d8e,2018-03-09 15:49:36,55.3,15.14,fashion_bolsas_e_acessorios,58.0,749.0,2.0,200.0,16.0,2.0,11.0,70.44
b8ef769a959add8d51bf27fad025d316,5037d4e6fc10e6a32707edff10d657bd,delivered,2018-01-10 14:39:35,2018-01-12 02:48:12,2018-01-13 01:49:07,2018-01-22 21:29:01,2018-02-08 00:00:00,2018-01,1439868edc0e4ab4c6445b51d3423046,37701,pocos de caldas,MG,2,0e5955fbbb16c3f92127ac470386ea88,897060da8b9a21f655304d50fd935913,2018-01-22 02:48:12,47.0,13.37,informatica_acessorios,21.0,173.0,1.0,1217.0,21.0,15.0,11.0,60.37
ef631f2168b86a6efd53a9fdfb9d4699,c02a6990593c8e099095ecef024194ea,delivered,2017-12-28 00:19:16,2017-12-29 07:39:21,2018-01-02 18:44:32,2018-02-07 02:32:39,2018-02-20 00:00:00,2017-12,496cda1cfb3ffd1f8d7a57c180555c51,69089,manaus,AM,1,ac18c4fdc7fb66fe4d3d88dfc02d041f,6cd68b3ed6d59aaa9fece558ad360c0a,2018-01-05 07:39:21,46.5,25.38,papelaria,42.0,214.0,1.0,600.0,16.0,39.0,37.0,71.88
9e51155c4d15c5f62e0b309826c25a02,6c84262d46fe370972acbf13ad5f97c8,delivered,2017-11-23 22:58:51,2017-11-23 23:08:29,2017-11-24 22:03:50,2017-12-12 21:33:21,2017-12-14 00:00:00,2017-11,442128e0c7f34325b757846c8678cfa9,22270,rio de janeiro,RJ,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2017-11-29 23:08:29,49.0,17.64,ferramentas_jardim,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,66.64
41d85a7a138b7205e32211537623eed3,3f9c9291f2f75b1d262b5125f316490f,delivered,2018-07-16 05:23:31,2018-07-16 21:31:32,2018-07-17 12:51:00,2018-07-23 19:54:51,2018-07-31 00:00:00,2018-07,83427bc11e1e5fce6f827c2472fc8be9,2945,sao paulo,SP,1,14d9afd912784344d5bb9a12b23478d2,0176f73cc1195f367f7b32db1e5b3aa8,2018-07-19 21:31:32,119.9,33.92,cama_mesa_banho,55.0,318.0,1.0,4825.0,48.0,25.0,40.0,153.82
149d32ba42826835e09c375b8a1fa923,32a999da0202254e1933631170777178,delivered,2018-02-22 09:19:16,2018-02-22 09:35:38,2018-02-24 00:33:13,2018-04-06 18:16:42,2018-03-21 00:00:00,2018-02,9689908caf4de73724feed92175d867a,28991,saquarema,RJ,1,dbb67791e405873b259e4656bf971246,f457c46070d02cadd8a68551231220dd,2018-02-28 09:30:56,82.0,17.01,informatica_acessorios,32.0,321.0,1.0,207.0,17.0,12.0,13.0,99.01
940f98f306f127ddd621e4a991e03478,d52da13f5938784b86666bade7b1d578,delivered,2017-07-27 12:40:56,2017-07-27 12:50:17,2017-07-27 20:24:20,2017-08-09 20:16:47,2017-08-28 00:00:00,2017-07,9f217bbd3e1ae6856aec9d9a7ed2c80e,41830,salvador,BA,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-08-02 12:50:17,89.9,17.07,cama_mesa_banho,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,106.97
293e34b72465ae7478f59d4d0b3e58ba,369681dede08381d68cdbc2e76f226d6,delivered,2018-07-17 16:39:56,2018-07-18 02:55:19,2018-07-19 14:26:00,2018-07-25 18:31:29,2018-08-02 00:00:00,2018-07,b92646aea30af5f5e4c6aa65c84fd547,84265,telemaco borba,PR,1,82e4ad16521ca131d95e198d507db370,128639473a139ac0f3e5f5ade55873a5,2018-07-24 02:55:19,18.9,13.47,eletronicos,56.0,343.0,1.0,150.0,19.0,12.0,16.0,32.37
7146225dc080fb528c5c9571a11feca5,cb07b073490cf298dff90b9df4fdc969,delivered,2017-12-15 18:35:32,2017-12-15 18:51:20,2017-12-19 21:52:18,2017-12-21 16:57:24,2018-01-12 00:00:00,2017-12,2ba28f488c8538ba907973e7f264a993,6900,embu-guacu,SP,2,00ba6d766f0b1d7b78a5ce3e1e033263,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-12-21 18:51:20,43.0,21.18,utilidades_domesticas,52.0,418.0,1.0,7850.0,28.0,62.0,28.0,64.18
1d640f23dd5922c443a96b7caf168229,c81f68a90b18cfb4921d0e55c30a9f49,delivered,2017-06-24 17:48:01,2017-06-24 18:26:43,2017-06-26 14:56:36,2017-06-28 12:32:16,2017-07-07 00:00:00,2017-06,ef842dbc1d074b0cb9da91b005abb8e3,6416,barueri,SP,1,42a2c92a0979a949ca4ea89ec5c7b934,813348c996469b40f2e028d5429d3495,2017-06-29 18:26:43,59.9,14.13,utilidades_domesticas,41.0,799.0,1.0,7000.0,26.0,47.0,27.0,74.03
2a02dbd2e676fcfb7ee4d2bffdc4b378,92e886206d327b4998f959511fa1c392,delivered,2018-04-05 11:10:17,2018-04-05 11:28:08,2018-04-07 01:10:59,2018-04-17 15:57:27,2018-05-02 00:00:00,2018-04,ba84c8dbb27477d850318f2a1f6e60df,30360,belo horizonte,MG,1,617186c3d97ea56c9c683a8a3974e8c1,cc419e0650a3c5ba77189a1882b7556a,2018-04-13 11:28:08,79.99,15.38,perfumaria,59.0,1071.0,1.0,550.0,21.0,12.0,20.0,95.36999999999999
58c5215132c75e7d8226faaf2fab73a2,b4d23b30963fc02dd0e8f2ce917b2ecc,delivered,2018-07-19 08:58:48,2018-07-19 09:10:16,2018-07-20 13:59:00,2018-07-26 12:33:19,2018-08-06 00:00:00,2018-07,79954dd2287a62e7d680548d0f2bce60,27277,volta redonda,RJ,1,864413ca56c2bcea359a213956a922c0,4d0041cdbe51b4617d95c70b19decc74,2018-07-25 09:10:16,1389.9,24.8,automotivo,57.0,3814.0,2.0,3767.0,32.0,23.0,26.0,1414.7
ee952aac074eb5c8cf647ff715c6d8f1,15e8e627b3c67564f6278c7e5737e8b2,delivered,2018-02-05 09:38:11,2018-02-05 09:50:21,2018-02-06 11:58:27,2018-02-14 14:19:05,2018-03-06 00:00:00,2018-02,728347066c1627e1a441b35114de2011,3920,sao paulo,SP,2,20531b0644a0719b8d506c4db3c56609,ce7d1888639e6fb06b2749cbfdac1ff7,2018-02-09 09:50:21,138.0,25.81,utilidades_domesticas,55.0,375.0,3.0,10050.0,31.0,61.0,31.0,163.81
f2a871697115fe3d0619068a8f8eec25,3cb7adc7e73bae83c6f907892e6b0784,delivered,2017-08-07 17:55:40,2017-08-07 18:10:18,2017-08-08 19:17:01,2017-08-10 15:53:17,2017-08-29 00:00:00,2017-08,778d0dd58a6a32641db8c481e48ab473,9510,sao caetano do sul,SP,3,d552454cae098a0bce10f658411fead1,0ea22c1cfbdc755f86b9b54b39c16043,2017-08-11 18:10:18,69.9,14.17,fashion_bolsas_e_acessorios,63.0,614.0,5.0,500.0,16.0,9.0,20.0,84.07000000000001
3b5adf4fe00431f64c9a4dcdf9d6792b,44ca75eb640f2ccb4e03b3d930b88846,delivered,2018-01-16 19:08:12,2018-01-17 07:11:08,2018-01-18 18:56:52,2018-01-23 18:12:31,2018-02-06 00:00:00,2018-01,a27aeb2d1cb3032faff8766ab9c55dba,17051,bauru,SP,1,0816234aa8a9ed73333cc61afb578bd1,0be8ff43f22e456b4e0371b2245e4d01,2018-01-23 07:11:08,99.9,13.04,malas_acessorios,41.0,940.0,3.0,550.0,16.0,30.0,20.0,112.94
0e1168df285cd6d3ceff240eb59c0776,562099b9d9d31ce8e39de3c6cae6a75e,delivered,2018-02-19 10:35:09,2018-02-19 10:50:33,2018-02-20 17:39:19,2018-02-21 19:09:29,2018-03-05 00:00:00,2018-02,24a5ff1e7df1789ae3476cf0c7fa1362,13920,pedreira,SP,1,c6e513054b982283c1cbbb2a45d02d83,f8db351d8c4c4c22c6835c19a46f01b0,2018-02-23 10:50:33,22.9,8.27,cool_stuff,56.0,777.0,5.0,300.0,18.0,7.0,12.0,31.169999999999998
1bb0235977da74346734b2f9a3a1d7ae,629e3a6c0d33d6bceac9a7f8d0fb1b37,delivered,2018-02-03 03:52:32,2018-02-03 04:11:19,2018-02-09 21:18:14,2018-03-16 22:51:46,2018-03-08 00:00:00,2018-02,bf325b8a024afc7cdfaee267e452434e,91740,porto alegre,RS,1,55945cf4a4e6def88dcc8996a581608a,9b013e03b2ab786505a1d3b5c0756754,2018-02-08 04:11:19,104.49,15.48,beleza_saude,58.0,3930.0,9.0,275.0,28.0,12.0,22.0,119.97
b69757ea131affc405c02bb3b04e9a69,f99b5ad76ac1085ae3628a3dc0eff0af,delivered,2018-04-03 21:42:57,2018-04-03 21:50:24,2018-04-04 18:12:29,2018-04-05 19:04:13,2018-04-18 00:00:00,2018-04,f9b12cbf236e9ec94b4a0896246b1387,6709,cotia,SP,1,1b73aaabcddf5be28fba09916e1ed907,da8622b14eb17ae2831f4ac5b9dab84a,2018-04-09 21:50:24,64.9,8.17,cama_mesa_banho,59.0,81.0,1.0,500.0,20.0,2.0,15.0,73.07000000000001
2e34c4ee86e4ace97b31109afa1f2bb0,badff72965e07210f908561dea662eb0,delivered,2018-05-23 14:58:24,2018-05-24 15:55:22,2018-05-25 13:58:00,2018-05-28 23:37:31,2018-06-08 00:00:00,2018-05,a340c6650b9822d952bc00f0e43754fe,5786,sao paulo,SP,1,dabbb10b2f36548cf2aff2993f4cf5e2,9d4db00d65d7760644ac0c14edb5fd86,2018-05-28 15:55:22,106.8,9.66,brinquedos,53.0,1013.0,5.0,950.0,40.0,6.0,37.0,116.46
